state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
NE,2020,17,28,2020-07-12,19.0,19.0,54.0,6.0,2.0,382.0,73.0,8.0
NE,2020,18,29,2020-07-19,18.0,21.0,53.0,6.0,2.0,379.0,71.0,8.0
NE,2020,19,30,2020-07-26,21.0,14.0,59.0,4.0,2.0,393.0,80.0,6.0
NE,2020,20,31,2020-08-02,22.0,16.0,57.0,4.0,1.0,395.0,79.0,5.0
NE,2020,21,32,2020-08-09,22.0,14.0,59.0,3.0,2.0,396.0,81.0,5.0
NE,2020,22,33,2020-08-16,23.0,17.0,53.0,5.0,2.0,390.0,76.0,7.0
NE,2020,23,34,2020-08-23,20.0,18.0,51.0,8.0,3.0,377.0,71.0,11.0
NE,2020,24,35,2020-08-30,19.0,20.0,47.0,9.0,5.0,366.0,66.0,14.0
NE,2020,25,36,2020-09-06,18.0,22.0,45.0,10.0,5.0,361.0,63.0,15.0
NE,2020,26,37,2020-09-13,17.0,21.0,47.0,10.0,5.0,361.0,64.0,15.0
NE,2020,27,38,2020-09-20,17.0,21.0,49.0,8.0,5.0,365.0,66.0,13.0
NE,2020,28,39,2020-09-27,16.0,22.0,45.0,11.0,6.0,354.0,61.0,17.0
NE,2020,29,40,2020-10-04,18.0,23.0,45.0,10.0,4.0,363.0,63.0,14.0
NE,2020,30,41,2020-10-11,18.0,23.0,45.0,10.0,4.0,363.0,63.0,14.0
NE,2021,11,22,2021-06-06,20.0,11.0,66.0,2.0,1.0,402.0,86.0,3.0
NE,2021,12,23,2021-06-13,20.0,10.0,67.0,2.0,1.0,403.0,87.0,3.0
NE,2021,13,24,2021-06-20,19.0,14.0,64.0,2.0,1.0,398.0,83.0,3.0
NE,2021,14,25,2021-06-27,19.0,14.0,64.0,2.0,1.0,398.0,83.0,3.0
NE,2021,15,26,2021-07-04,24.0,16.0,56.0,2.0,2.0,398.0,80.0,4.0
NE,2021,16,27,2021-07-11,22.0,17.0,57.0,3.0,1.0,396.0,79.0,4.0
NE,2021,17,28,2021-07-18,24.0,16.0,57.0,2.0,1.0,401.0,81.0,3.0
NE,2021,18,29,2021-07-25,23.0,15.0,59.0,2.0,1.0,401.0,82.0,3.0
NE,2021,19,30,2021-08-01,21.0,16.0,59.0,3.0,1.0,396.0,80.0,4.0
NE,2021,20,31,2021-08-08,19.0,18.0,57.0,4.0,2.0,387.0,76.0,6.0
NE,2021,21,32,2021-08-15,19.0,20.0,53.0,6.0,2.0,381.0,72.0,8.0
NE,2021,22,33,2021-08-22,20.0,21.0,49.0,7.0,3.0,376.0,69.0,10.0
NE,2021,23,34,2021-08-29,18.0,21.0,51.0,7.0,3.0,374.0,69.0,10.0
NE,2021,24,35,2021-09-05,21.0,23.0,46.0,7.0,3.0,375.0,67.0,10.0
NE,2021,25,36,2021-09-12,19.0,22.0,50.0,7.0,2.0,377.0,69.0,9.0
NE,2021,26,37,2021-09-19,21.0,21.0,50.0,6.0,2.0,382.0,71.0,8.0
NE,2021,27,38,2021-09-26,22.0,20.0,49.0,6.0,3.0,381.0,71.0,9.0
NE,2021,28,39,2021-10-03,23.0,20.0,49.0,6.0,2.0,385.0,72.0,8.0
NE,2021,29,40,2021-10-10,23.0,18.0,52.0,5.0,2.0,389.0,75.0,7.0
NE,2022,11,22,2022-06-05,12.0,16.0,67.0,4.0,1.0,385.0,79.0,5.0
NE,2022,12,23,2022-06-12,12.0,21.0,57.0,7.0,3.0,368.0,69.0,10.0
NE,2022,13,24,2022-06-19,11.0,20.0,57.0,8.0,4.0,363.0,68.0,12.0
NE,2022,14,25,2022-06-26,12.0,26.0,50.0,8.0,4.0,358.0,62.0,12.0
NE,2022,15,26,2022-07-03,12.0,27.0,49.0,8.0,4.0,357.0,61.0,12.0
NE,2022,16,27,2022-07-10,13.0,21.0,55.0,7.0,4.0,366.0,68.0,11.0
NE,2022,17,28,2022-07-17,16.0,24.0,50.0,7.0,3.0,369.0,66.0,10.0
NE,2022,18,29,2022-07-24,13.0,27.0,47.0,9.0,4.0,356.0,60.0,13.0
NE,2022,19,30,2022-07-31,13.0,26.0,44.0,11.0,6.0,347.0,57.0,17.0
NE,2022,20,31,2022-08-07,10.0,28.0,44.0,11.0,7.0,339.0,54.0,18.0
NE,2022,21,32,2022-08-14,10.0,32.0,38.0,12.0,8.0,330.0,48.0,20.0
NE,2022,22,33,2022-08-21,10.0,32.0,36.0,13.0,9.0,325.0,46.0,22.0
NE,2022,23,34,2022-08-28,9.0,29.0,34.0,16.0,12.0,312.0,43.0,28.0
NE,2022,24,35,2022-09-04,8.0,31.0,33.0,16.0,12.0,309.0,41.0,28.0
NE,2022,25,36,2022-09-11,9.0,27.0,34.0,17.0,13.0,309.0,43.0,30.0
NE,2022,26,37,2022-09-18,8.0,29.0,32.0,18.0,13.0,304.0,40.0,31.0
NE,2022,27,38,2022-09-25,7.0,26.0,34.0,19.0,14.0,301.0,41.0,33.0
NE,2022,28,39,2022-10-02,7.0,30.0,28.0,21.0,14.0,293.0,35.0,35.0
NE,2022,29,40,2022-10-09,8.0,27.0,32.0,20.0,13.0,302.0,40.0,33.0
NE,2022,30,41,2022-10-16,8.0,27.0,32.0,20.0,13.0,302.0,40.0,33.0
NE,2023,10,21,2023-05-28,15.0,34.0,44.0,5.0,2.0,365.0,59.0,7.0
NE,2023,11,22,2023-06-04,13.0,32.0,45.0,7.0,3.0,358.0,58.0,10.0
NE,2023,12,23,2023-06-11,13.0,31.0,40.0,12.0,4.0,346.0,53.0,16.0
NE,2023,13,24,2023-06-18,12.0,29.0,38.0,12.0,9.0,332.0,50.0,21.0
NE,2023,14,25,2023-06-25,11.0,33.0,36.0,12.0,8.0,330.0,47.0,20.0
NE,2023,15,26,2023-07-02,10.0,35.0,33.0,15.0,7.0,324.0,43.0,22.0
NE,2023,16,27,2023-07-09,14.0,26.0,41.0,12.0,7.0,343.0,55.0,19.0
NE,2023,17,28,2023-07-16,12.0,28.0,41.0,12.0,7.0,339.0,53.0,19.0
NE,2023,18,29,2023-07-23,16.0,25.0,40.0,11.0,8.0,345.0,56.0,19.0
NE,2023,19,30,2023-07-30,14.0,26.0,40.0,12.0,8.0,340.0,54.0,20.0
NE,2023,20,31,2023-08-06,14.0,26.0,42.0,12.0,6.0,346.0,56.0,18.0
NE,2023,21,32,2023-08-13,16.0,26.0,42.0,11.0,5.0,353.0,58.0,16.0
NE,2023,22,33,2023-08-20,15.0,25.0,43.0,11.0,6.0,350.0,58.0,17.0
NE,2023,23,34,2023-08-27,12.0,24.0,40.0,15.0,9.0,331.0,52.0,24.0
NE,2023,24,35,2023-09-03,9.0,27.0,38.0,17.0,9.0,321.0,47.0,26.0
NE,2023,25,36,2023-09-10,10.0,25.0,36.0,17.0,12.0,315.0,46.0,29.0
NE,2023,26,37,2023-09-17,10.0,25.0,37.0,17.0,11.0,318.0,47.0,28.0
NE,2023,27,38,2023-09-24,9.0,25.0,36.0,17.0,13.0,311.0,45.0,30.0
NE,2023,28,39,2023-10-01,10.0,25.0,37.0,16.0,12.0,317.0,47.0,28.0
NE,2023,29,40,2023-10-08,8.0,26.0,34.0,18.0,14.0,304.0,42.0,32.0
NE,2023,30,41,2023-10-15,8.0,26.0,34.0,18.0,14.0,304.0,42.0,32.0
NE,2024,12,23,2024-06-09,19.0,19.0,60.0,2.0,0.0,396.0,79.0,2.0
NE,2024,13,24,2024-06-16,23.0,18.0,56.0,3.0,0.0,399.0,79.0,3.0
NE,2024,14,25,2024-06-23,23.0,18.0,56.0,3.0,0.0,399.0,79.0,3.0
NE,2024,15,26,2024-06-30,22.0,19.0,56.0,3.0,0.0,397.0,78.0,3.0
NE,2024,16,27,2024-07-07,21.0,18.0,56.0,4.0,1.0,392.0,77.0,5.0
NE,2024,17,28,2024-07-14,21.0,18.0,56.0,4.0,1.0,392.0,77.0,5.0
NE,2024,18,29,2024-07-21,20.0,19.0,55.0,4.0,2.0,387.0,75.0,6.0
NE,2024,19,30,2024-07-28,20.0,18.0,55.0,5.0,2.0,386.0,75.0,7.0
NE,2024,20,31,2024-08-04,19.0,20.0,54.0,5.0,2.0,383.0,73.0,7.0
NE,2024,21,32,2024-08-11,19.0,21.0,52.0,6.0,2.0,380.0,71.0,8.0
NE,2024,22,33,2024-08-18,19.0,20.0,55.0,4.0,2.0,385.0,74.0,6.0
NE,2024,23,34,2024-08-25,19.0,21.0,52.0,6.0,2.0,380.0,71.0,8.0
NE,2024,24,35,2024-09-01,17.0,25.0,50.0,6.0,2.0,374.0,67.0,8.0
NE,2024,25,36,2024-09-08,15.0,25.0,50.0,7.0,3.0,367.0,65.0,10.0
NE,2024,26,37,2024-09-15,17.0,26.0,48.0,6.0,3.0,370.0,65.0,9.0
NE,2024,27,38,2024-09-22,18.0,23.0,48.0,8.0,3.0,370.0,66.0,11.0
NE,2024,28,39,2024-09-29,17.0,23.0,51.0,6.0,3.0,373.0,68.0,9.0
NE,2024,29,40,2024-10-06,16.0,25.0,48.0,8.0,3.0,366.0,64.0,11.0
NE,2025,10,21,2025-05-25,8.0,25.0,64.0,3.0,0.0,377.0,72.0,3.0
NE,2025,11,22,2025-06-01,12.0,30.0,55.0,2.0,1.0,375.0,67.0,3.0
NE,2025,12,23,2025-06-08,10.0,30.0,56.0,3.0,1.0,371.0,66.0,4.0
NE,2025,13,24,2025-06-15,12.0,30.0,55.0,2.0,1.0,375.0,67.0,3.0
NE,2025,14,25,2025-06-22,7.0,30.0,58.0,4.0,1.0,366.0,65.0,5.0
NE,2025,15,26,2025-06-29,12.0,28.0,56.0,3.0,1.0,375.0,68.0,4.0
NE,2025,16,27,2025-07-06,16.0,25.0,55.0,3.0,1.0,382.0,71.0,4.0
NE,2025,17,28,2025-07-13,15.0,25.0,56.0,3.0,1.0,381.0,71.0,4.0
NE,2025,18,29,2025-07-20,19.0,23.0,54.0,3.0,1.0,387.0,73.0,4.0
NE,2025,19,30,2025-07-27,24.0,21.0,51.0,3.0,1.0,394.0,75.0,4.0
NE,2025,20,31,2025-08-03,19.0,21.0,56.0,3.0,1.0,389.0,75.0,4.0
NE,2025,21,32,2025-08-10,24.0,23.0,49.0,3.0,1.0,392.0,73.0,4.0
NE,2025,22,33,2025-08-17,22.0,20.0,55.0,2.0,1.0,395.0,77.0,3.0
NE,2025,23,34,2025-08-24,26.0,19.0,52.0,2.0,1.0,400.0,78.0,3.0
NE,2025,24,35,2025-08-31,21.0,22.0,53.0,3.0,1.0,390.0,74.0,4.0
NE,2025,25,36,2025-09-07,24.0,20.0,52.0,3.0,1.0,395.0,76.0,4.0
NE,2025,26,37,2025-09-14,23.0,19.0,55.0,2.0,1.0,397.0,78.0,3.0
NE,2025,27,38,2025-09-21,23.0,20.0,53.0,3.0,1.0,394.0,76.0,4.0
NE,2025,28,39,2025-09-28,22.0,20.0,55.0,2.0,1.0,395.0,77.0,3.0
NJ,2016,12,23,2016-06-12,8.0,56.0,36.0,0.0,0.0,352.0,44.0,0.0
NJ,2016,13,24,2016-06-19,6.0,51.0,43.0,0.0,0.0,355.0,49.0,0.0
NJ,2016,14,25,2016-06-26,5.0,47.0,47.0,1.0,0.0,356.0,52.0,1.0
NJ,2016,15,26,2016-07-03,4.0,47.0,46.0,2.0,1.0,350.0,50.0,3.0
NJ,2016,16,27,2016-07-10,4.0,47.0,46.0,2.0,1.0,350.0,50.0,3.0
NJ,2016,17,28,2016-07-17,5.0,48.0,42.0,3.0,2.0,345.0,47.0,5.0
NJ,2016,18,29,2016-07-24,5.0,44.0,46.0,3.0,2.0,349.0,51.0,5.0
NJ,2016,19,30,2016-07-31,4.0,43.0,49.0,3.0,1.0,352.0,53.0,4.0
NJ,2016,20,31,2016-08-07,6.0,43.0,49.0,2.0,0.0,359.0,55.0,2.0
NJ,2016,21,32,2016-08-14,6.0,45.0,47.0,2.0,0.0,357.0,53.0,2.0
NJ,2016,22,33,2016-08-21,8.0,45.0,45.0,2.0,0.0,359.0,53.0,2.0
NJ,2016,23,34,2016-08-28,6.0,45.0,46.0,3.0,0.0,355.0,52.0,3.0
NJ,2016,24,35,2016-09-04,6.0,45.0,46.0,3.0,0.0,355.0,52.0,3.0
NJ,2016,25,36,2016-09-11,5.0,45.0,46.0,2.0,2.0,350.0,51.0,4.0
NJ,2016,26,37,2016-09-18,4.0,46.0,45.0,3.0,2.0,346.0,49.0,5.0
NJ,2016,27,38,2016-09-25,4.0,46.0,44.0,4.0,2.0,344.0,48.0,6.0
NJ,2016,28,39,2016-10-02,4.0,46.0,44.0,4.0,2.0,344.0,48.0,6.0
NJ,2016,29,40,2016-10-09,4.0,46.0,44.0,4.0,2.0,344.0,48.0,6.0
NJ,2016,30,41,2016-10-16,3.0,49.0,40.0,5.0,3.0,335.0,43.0,8.0
NJ,2016,31,42,2016-10-23,3.0,50.0,39.0,5.0,3.0,334.0,42.0,8.0
NJ,2016,32,43,2016-10-30,5.0,51.0,36.0,6.0,2.0,336.0,41.0,8.0
NJ,2016,33,44,2016-11-06,5.0,51.0,36.0,6.0,2.0,336.0,41.0,8.0
NJ,2016,34,45,2016-11-13,5.0,51.0,36.0,6.0,2.0,336.0,41.0,8.0
NJ,2016,35,46,2016-11-20,7.0,43.0,39.0,7.0,4.0,338.0,46.0,11.0
NJ,2017,11,22,2017-06-04,4.0,19.0,76.0,1.0,0.0,383.0,80.0,1.0
NJ,2017,12,23,2017-06-11,4.0,19.0,70.0,7.0,0.0,371.0,74.0,7.0
NJ,2017,13,24,2017-06-18,3.0,19.0,71.0,7.0,0.0,370.0,74.0,7.0
NJ,2017,14,25,2017-06-25,6.0,14.0,74.0,6.0,0.0,380.0,80.0,6.0
NJ,2017,15,26,2017-07-02,6.0,17.0,68.0,6.0,3.0,368.0,74.0,9.0
NJ,2017,16,27,2017-07-09,0.0,44.0,56.0,0.0,0.0,356.0,56.0,0.0
NJ,2017,17,28,2017-07-16,4.0,20.0,74.0,2.0,0.0,380.0,78.0,2.0
NJ,2017,18,29,2017-07-23,6.0,19.0,72.0,3.0,0.0,381.0,78.0,3.0
NJ,2017,19,30,2017-07-30,0.0,16.0,84.0,0.0,0.0,384.0,84.0,0.0
NJ,2017,20,31,2017-08-06,11.0,21.0,64.0,4.0,0.0,382.0,75.0,4.0
NJ,2017,21,32,2017-08-13,13.0,19.0,65.0,3.0,0.0,388.0,78.0,3.0
NJ,2017,22,33,2017-08-20,12.0,13.0,72.0,3.0,0.0,393.0,84.0,3.0
NJ,2017,23,34,2017-08-27,16.0,48.0,34.0,2.0,0.0,364.0,50.0,2.0
NJ,2017,24,35,2017-09-03,15.0,22.0,60.0,3.0,0.0,387.0,75.0,3.0
NJ,2017,25,36,2017-09-10,39.0,21.0,40.0,0.0,0.0,418.0,79.0,0.0
NJ,2017,26,37,2017-09-17,28.0,14.0,55.0,3.0,0.0,408.0,83.0,3.0
NJ,2017,27,38,2017-09-24,14.0,13.0,70.0,3.0,0.0,395.0,84.0,3.0
NJ,2017,28,39,2017-10-01,12.0,15.0,70.0,3.0,0.0,391.0,82.0,3.0
NJ,2017,29,40,2017-10-08,29.0,14.0,57.0,0.0,0.0,415.0,86.0,0.0
NJ,2017,30,41,2017-10-15,14.0,9.0,75.0,2.0,0.0,401.0,89.0,2.0
NJ,2017,31,42,2017-10-22,6.0,14.0,77.0,3.0,0.0,386.0,83.0,3.0
NJ,2017,32,43,2017-10-29,10.0,15.0,72.0,3.0,0.0,389.0,82.0,3.0
NJ,2017,33,44,2017-11-05,6.0,25.0,69.0,0.0,0.0,381.0,75.0,0.0
NJ,2018,15,26,2018-07-01,2.0,29.0,55.0,14.0,0.0,345.0,57.0,14.0
NJ,2018,16,27,2018-07-08,2.0,38.0,42.0,13.0,5.0,323.0,44.0,18.0
NJ,2018,17,28,2018-07-15,2.0,32.0,53.0,8.0,5.0,339.0,55.0,13.0
NJ,2018,18,29,2018-07-22,0.0,35.0,44.0,14.0,7.0,316.0,44.0,21.0
NJ,2018,19,30,2018-07-29,6.0,35.0,36.0,19.0,4.0,321.0,42.0,23.0
NJ,2018,20,31,2018-08-05,0.0,42.0,42.0,14.0,2.0,324.0,42.0,16.0
NJ,2018,21,32,2018-08-12,0.0,41.0,45.0,12.0,2.0,329.0,45.0,14.0
NJ,2018,22,33,2018-08-19,4.0,30.0,59.0,7.0,0.0,360.0,63.0,7.0
NJ,2018,23,34,2018-08-26,2.0,31.0,54.0,12.0,1.0,344.0,56.0,13.0
NJ,2018,24,35,2018-09-02,0.0,36.0,45.0,17.0,2.0,324.0,45.0,19.0
NJ,2018,25,36,2018-09-09,0.0,37.0,38.0,23.0,2.0,311.0,38.0,25.0
NJ,2018,26,37,2018-09-16,3.0,33.0,49.0,12.0,3.0,337.0,52.0,15.0
NJ,2018,27,38,2018-09-23,12.0,21.0,54.0,11.0,2.0,363.0,66.0,13.0
NJ,2018,28,39,2018-09-30,3.0,24.0,55.0,15.0,3.0,340.0,58.0,18.0
NJ,2018,29,40,2018-10-07,0.0,29.0,60.0,11.0,0.0,349.0,60.0,11.0
NJ,2018,30,41,2018-10-14,2.0,22.0,56.0,14.0,6.0,334.0,58.0,20.0
NJ,2018,31,42,2018-10-21,3.0,27.0,46.0,19.0,5.0,323.0,49.0,24.0
NJ,2018,32,43,2018-10-28,0.0,30.0,57.0,13.0,0.0,344.0,57.0,13.0
NJ,2018,33,44,2018-11-04,14.0,25.0,40.0,15.0,6.0,341.0,54.0,21.0
NJ,2018,34,45,2018-11-11,4.0,24.0,48.0,17.0,7.0,325.0,52.0,24.0
NJ,2018,35,46,2018-11-18,3.0,29.0,47.0,17.0,4.0,328.0,50.0,21.0
NJ,2019,13,24,2019-06-16,0.0,28.0,60.0,12.0,0.0,348.0,60.0,12.0
NJ,2019,14,25,2019-06-23,2.0,26.0,56.0,9.0,7.0,337.0,58.0,16.0
NJ,2019,15,26,2019-06-30,5.0,20.0,63.0,7.0,5.0,356.0,68.0,12.0
NJ,2019,16,27,2019-07-07,7.0,16.0,67.0,6.0,4.0,367.0,74.0,10.0
NJ,2019,17,28,2019-07-14,10.0,15.0,58.0,10.0,7.0,354.0,68.0,17.0
NJ,2019,18,29,2019-07-21,8.0,12.0,79.0,1.0,0.0,394.0,87.0,1.0
NJ,2019,19,30,2019-07-28,3.0,12.0,83.0,2.0,0.0,387.0,86.0,2.0
NJ,2019,20,31,2019-08-04,2.0,13.0,78.0,5.0,2.0,373.0,80.0,7.0
NJ,2019,21,32,2019-08-11,2.0,15.0,76.0,5.0,2.0,371.0,78.0,7.0
NJ,2019,22,33,2019-08-18,6.0,16.0,71.0,5.0,2.0,374.0,77.0,7.0
NJ,2019,23,34,2019-08-25,5.0,17.0,71.0,5.0,2.0,372.0,76.0,7.0
NJ,2019,24,35,2019-09-01,4.0,20.0,61.0,9.0,6.0,348.0,65.0,15.0
NJ,2019,25,36,2019-09-08,0.0,23.0,70.0,5.0,2.0,361.0,70.0,7.0
NJ,2019,26,37,2019-09-15,0.0,24.0,63.0,8.0,5.0,345.0,63.0,13.0
NJ,2019,27,38,2019-09-22,4.0,21.0,52.0,13.0,10.0,327.0,56.0,23.0
NJ,2019,28,39,2019-09-29,2.0,25.0,58.0,10.0,5.0,342.0,60.0,15.0
NJ,2019,29,40,2019-10-06,3.0,24.0,49.0,14.0,10.0,321.0,52.0,24.0
NJ,2019,30,41,2019-10-13,0.0,18.0,70.0,7.0,5.0,353.0,70.0,12.0
NJ,2019,31,42,2019-10-20,0.0,25.0,75.0,0.0,0.0,375.0,75.0,0.0
NJ,2019,32,43,2019-10-27,1.0,21.0,71.0,4.0,3.0,363.0,72.0,7.0
NJ,2020,15,26,2020-06-28,0.0,50.0,30.0,15.0,5.0,305.0,30.0,20.0
NJ,2020,16,27,2020-07-05,0.0,38.0,38.0,17.0,7.0,307.0,38.0,24.0
NJ,2020,17,28,2020-07-12,0.0,30.0,62.0,8.0,0.0,354.0,62.0,8.0
NJ,2020,18,29,2020-07-19,0.0,19.0,77.0,4.0,0.0,373.0,77.0,4.0
NJ,2020,19,30,2020-07-26,0.0,16.0,84.0,0.0,0.0,384.0,84.0,0.0
NJ,2020,20,31,2020-08-02,0.0,7.0,93.0,0.0,0.0,393.0,93.0,0.0
NJ,2020,21,32,2020-08-09,22.0,14.0,64.0,0.0,0.0,408.0,86.0,0.0
NJ,2020,22,33,2020-08-16,8.0,14.0,78.0,0.0,0.0,394.0,86.0,0.0
NJ,2020,23,34,2020-08-23,15.0,17.0,68.0,0.0,0.0,398.0,83.0,0.0
NJ,2020,24,35,2020-08-30,11.0,13.0,76.0,0.0,0.0,398.0,87.0,0.0
NJ,2020,25,36,2020-09-06,17.0,8.0,75.0,0.0,0.0,409.0,92.0,0.0
NJ,2020,26,37,2020-09-13,20.0,0.0,80.0,0.0,0.0,420.0,100.0,0.0
NJ,2020,27,38,2020-09-20,21.0,8.0,71.0,0.0,0.0,413.0,92.0,0.0
NJ,2020,28,39,2020-09-27,20.0,8.0,72.0,0.0,0.0,412.0,92.0,0.0
NJ,2020,29,40,2020-10-04,20.0,8.0,72.0,0.0,0.0,412.0,92.0,0.0
NJ,2020,30,41,2020-10-11,24.0,8.0,68.0,0.0,0.0,416.0,92.0,0.0
NJ,2020,31,42,2020-10-18,21.0,8.0,71.0,0.0,0.0,413.0,92.0,0.0
NJ,2020,32,43,2020-10-25,17.0,8.0,75.0,0.0,0.0,409.0,92.0,0.0
NJ,2020,33,44,2020-11-01,17.0,8.0,73.0,2.0,0.0,405.0,90.0,2.0
NJ,2020,34,45,2020-11-08,15.0,6.0,78.0,1.0,0.0,407.0,93.0,1.0
NJ,2020,35,46,2020-11-15,13.0,7.0,79.0,1.0,0.0,404.0,92.0,1.0
NJ,2021,12,23,2021-06-13,17.0,21.0,54.0,8.0,0.0,380.0,71.0,8.0
NJ,2021,13,24,2021-06-20,9.0,16.0,75.0,0.0,0.0,393.0,84.0,0.0
NJ,2021,14,25,2021-06-27,7.0,19.0,65.0,9.0,0.0,370.0,72.0,9.0
NJ,2021,15,26,2021-07-04,5.0,16.0,77.0,2.0,0.0,385.0,82.0,2.0
NJ,2021,16,27,2021-07-11,27.0,8.0,62.0,3.0,0.0,413.0,89.0,3.0
NJ,2021,17,28,2021-07-18,37.0,8.0,55.0,0.0,0.0,429.0,92.0,0.0
NJ,2021,18,29,2021-07-25,44.0,9.0,43.0,4.0,0.0,427.0,87.0,4.0
NJ,2021,19,30,2021-08-01,28.0,21.0,51.0,0.0,0.0,407.0,79.0,0.0
NJ,2021,20,31,2021-08-08,17.0,11.0,62.0,7.0,3.0,383.0,79.0,10.0
NJ,2021,21,32,2021-08-15,17.0,11.0,62.0,7.0,3.0,383.0,79.0,10.0
NJ,2021,22,33,2021-08-22,17.0,11.0,62.0,7.0,3.0,383.0,79.0,10.0
NJ,2021,23,34,2021-08-29,22.0,13.0,56.0,9.0,0.0,391.0,78.0,9.0
NJ,2021,24,35,2021-09-05,23.0,13.0,51.0,13.0,0.0,384.0,74.0,13.0
NJ,2021,25,36,2021-09-12,7.0,11.0,72.0,10.0,0.0,376.0,79.0,10.0
NJ,2021,26,37,2021-09-19,7.0,11.0,72.0,10.0,0.0,376.0,79.0,10.0
NJ,2021,27,38,2021-09-26,7.0,11.0,78.0,4.0,0.0,388.0,85.0,4.0
NJ,2021,28,39,2021-10-03,3.0,17.0,77.0,3.0,0.0,380.0,80.0,3.0
NJ,2021,29,40,2021-10-10,4.0,15.0,78.0,3.0,0.0,383.0,82.0,3.0
NJ,2021,30,41,2021-10-17,4.0,15.0,78.0,3.0,0.0,383.0,82.0,3.0
NJ,2021,31,42,2021-10-24,3.0,14.0,80.0,3.0,0.0,383.0,83.0,3.0
NJ,2021,32,43,2021-10-31,0.0,17.0,77.0,3.0,3.0,368.0,77.0,6.0
NJ,2021,33,44,2021-11-07,3.0,17.0,74.0,3.0,3.0,371.0,77.0,6.0
NJ,2022,4,15,2022-04-17,0.0,0.0,100.0,0.0,0.0,400.0,100.0,0.0
NJ,2022,5,16,2022-04-24,0.0,0.0,100.0,0.0,0.0,400.0,100.0,0.0
NJ,2022,6,17,2022-05-01,0.0,0.0,100.0,0.0,0.0,400.0,100.0,0.0
NJ,2022,7,18,2022-05-08,0.0,0.0,100.0,0.0,0.0,400.0,100.0,0.0
NJ,2022,8,19,2022-05-15,0.0,0.0,100.0,0.0,0.0,400.0,100.0,0.0
NJ,2022,9,20,2022-05-22,0.0,0.0,100.0,0.0,0.0,400.0,100.0,0.0
NJ,2022,10,21,2022-05-29,14.0,0.0,86.0,0.0,0.0,414.0,100.0,0.0
NJ,2022,11,22,2022-06-05,14.0,0.0,86.0,0.0,0.0,414.0,100.0,0.0
NJ,2022,12,23,2022-06-12,7.0,0.0,93.0,0.0,0.0,407.0,100.0,0.0
NJ,2022,13,24,2022-06-19,4.0,3.0,93.0,0.0,0.0,401.0,97.0,0.0
NJ,2022,14,25,2022-06-26,3.0,6.0,91.0,0.0,0.0,397.0,94.0,0.0
NJ,2022,15,26,2022-07-03,3.0,7.0,90.0,0.0,0.0,396.0,93.0,0.0
NJ,2022,16,27,2022-07-10,4.0,5.0,91.0,0.0,0.0,399.0,95.0,0.0
NJ,2022,17,28,2022-07-17,3.0,8.0,85.0,4.0,0.0,387.0,88.0,4.0
NJ,2022,18,29,2022-07-24,3.0,17.0,73.0,7.0,0.0,372.0,76.0,7.0
NJ,2022,19,30,2022-07-31,0.0,25.0,75.0,0.0,0.0,375.0,75.0,0.0
NJ,2022,20,31,2022-08-07,0.0,20.0,70.0,10.0,0.0,360.0,70.0,10.0
NJ,2022,21,32,2022-08-14,0.0,31.0,51.0,15.0,3.0,330.0,51.0,18.0
NJ,2022,22,33,2022-08-21,0.0,29.0,54.0,13.0,4.0,333.0,54.0,17.0
NJ,2022,23,34,2022-08-28,0.0,39.0,38.0,16.0,7.0,308.0,38.0,23.0
NJ,2022,24,35,2022-09-04,0.0,43.0,26.0,21.0,10.0,285.0,26.0,31.0
NJ,2022,25,36,2022-09-11,0.0,42.0,29.0,22.0,7.0,293.0,29.0,29.0
NJ,2022,26,37,2022-09-18,0.0,34.0,37.0,22.0,7.0,301.0,37.0,29.0
NJ,2022,27,38,2022-09-25,0.0,34.0,37.0,22.0,7.0,301.0,37.0,29.0
NJ,2022,29,40,2022-10-09,0.0,34.0,37.0,22.0,7.0,301.0,37.0,29.0
NJ,2022,30,41,2022-10-16,0.0,33.0,37.0,26.0,4.0,303.0,37.0,30.0
NJ,2022,31,42,2022-10-23,0.0,33.0,37.0,26.0,4.0,303.0,37.0,30.0
NJ,2022,32,43,2022-10-30,4.0,33.0,33.0,26.0,4.0,307.0,37.0,30.0
NJ,2023,12,23,2023-06-11,0.0,27.0,60.0,8.0,5.0,342.0,60.0,13.0
NJ,2023,13,24,2023-06-18,2.0,21.0,70.0,5.0,2.0,365.0,72.0,7.0
NJ,2023,14,25,2023-06-25,0.0,30.0,63.0,5.0,2.0,354.0,63.0,7.0
NJ,2023,15,26,2023-07-02,0.0,34.0,60.0,4.0,2.0,352.0,60.0,6.0
NJ,2023,16,27,2023-07-09,1.0,35.0,59.0,4.0,1.0,355.0,60.0,5.0
NJ,2023,17,28,2023-07-16,2.0,31.0,65.0,2.0,0.0,367.0,67.0,2.0
NJ,2023,18,29,2023-07-23,2.0,8.0,88.0,2.0,0.0,390.0,90.0,2.0
NJ,2023,19,30,2023-07-30,4.0,15.0,81.0,0.0,0.0,389.0,85.0,0.0
NJ,2023,20,31,2023-08-06,4.0,11.0,81.0,4.0,0.0,385.0,85.0,4.0
NJ,2023,21,32,2023-08-13,9.0,25.0,65.0,1.0,0.0,382.0,74.0,1.0
NJ,2023,22,33,2023-08-20,7.0,23.0,67.0,3.0,0.0,378.0,74.0,3.0
