state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
UT,2020,16,23,2020-06-07,13.0,22.0,65.0,0.0,0.0,391.0,78.0,0.0
UT,2020,17,24,2020-06-14,6.0,21.0,66.0,7.0,0.0,371.0,72.0,7.0
UT,2020,18,25,2020-06-21,6.0,25.0,62.0,7.0,0.0,367.0,68.0,7.0
UT,2020,19,26,2020-06-28,4.0,31.0,55.0,10.0,0.0,353.0,59.0,10.0
UT,2020,20,27,2020-07-05,6.0,29.0,56.0,9.0,0.0,359.0,62.0,9.0
UT,2020,21,28,2020-07-12,6.0,24.0,64.0,6.0,0.0,370.0,70.0,6.0
UT,2020,22,29,2020-07-19,4.0,33.0,59.0,4.0,0.0,363.0,63.0,4.0
UT,2020,23,30,2020-07-26,9.0,24.0,66.0,1.0,0.0,383.0,75.0,1.0
UT,2020,24,31,2020-08-02,7.0,23.0,70.0,0.0,0.0,384.0,77.0,0.0
UT,2020,25,32,2020-08-09,5.0,17.0,78.0,0.0,0.0,388.0,83.0,0.0
UT,2020,26,33,2020-08-16,6.0,16.0,77.0,1.0,0.0,388.0,83.0,1.0
UT,2020,27,34,2020-08-23,13.0,14.0,71.0,2.0,0.0,395.0,84.0,2.0
UT,2020,28,35,2020-08-30,13.0,17.0,67.0,3.0,0.0,390.0,80.0,3.0
UT,2020,29,36,2020-09-06,14.0,19.0,64.0,3.0,0.0,389.0,78.0,3.0
UT,2020,30,37,2020-09-13,13.0,17.0,65.0,5.0,0.0,386.0,78.0,5.0
UT,2020,31,38,2020-09-20,13.0,11.0,71.0,5.0,0.0,392.0,84.0,5.0
UT,2020,32,39,2020-09-27,11.0,19.0,64.0,6.0,0.0,380.0,75.0,6.0
UT,2020,33,40,2020-10-04,11.0,16.0,68.0,5.0,0.0,385.0,79.0,5.0
UT,2020,34,41,2020-10-11,11.0,17.0,67.0,5.0,0.0,384.0,78.0,5.0
UT,2020,35,42,2020-10-18,9.0,22.0,63.0,6.0,0.0,375.0,72.0,6.0
UT,2020,36,43,2020-10-25,9.0,18.0,68.0,5.0,0.0,381.0,77.0,5.0
UT,2021,16,23,2021-06-13,4.0,29.0,59.0,8.0,0.0,359.0,63.0,8.0
UT,2021,17,24,2021-06-20,4.0,35.0,55.0,6.0,0.0,357.0,59.0,6.0
UT,2021,18,25,2021-06-27,6.0,29.0,61.0,4.0,0.0,369.0,67.0,4.0
UT,2021,19,26,2021-07-04,6.0,28.0,62.0,4.0,0.0,370.0,68.0,4.0
UT,2021,20,27,2021-07-11,6.0,23.0,67.0,4.0,0.0,375.0,73.0,4.0
UT,2021,21,28,2021-07-18,6.0,28.0,62.0,4.0,0.0,370.0,68.0,4.0
UT,2021,22,29,2021-07-25,7.0,28.0,61.0,4.0,0.0,371.0,68.0,4.0
UT,2021,23,30,2021-08-01,10.0,25.0,61.0,4.0,0.0,377.0,71.0,4.0
UT,2021,24,31,2021-08-08,10.0,27.0,59.0,4.0,0.0,375.0,69.0,4.0
UT,2021,25,32,2021-08-15,10.0,29.0,57.0,4.0,0.0,373.0,67.0,4.0
UT,2021,26,33,2021-08-22,10.0,26.0,60.0,4.0,0.0,376.0,70.0,4.0
UT,2021,27,34,2021-08-29,10.0,23.0,63.0,4.0,0.0,379.0,73.0,4.0
UT,2021,28,35,2021-09-05,10.0,24.0,62.0,4.0,0.0,378.0,72.0,4.0
UT,2021,29,36,2021-09-12,10.0,21.0,65.0,4.0,0.0,381.0,75.0,4.0
UT,2021,30,37,2021-09-19,8.0,23.0,60.0,9.0,0.0,367.0,68.0,9.0
UT,2021,31,38,2021-09-26,8.0,25.0,58.0,9.0,0.0,365.0,66.0,9.0
UT,2021,32,39,2021-10-03,6.0,25.0,60.0,9.0,0.0,363.0,66.0,9.0
UT,2021,33,40,2021-10-10,6.0,21.0,69.0,4.0,0.0,377.0,75.0,4.0
UT,2021,34,41,2021-10-17,6.0,21.0,69.0,4.0,0.0,377.0,75.0,4.0
UT,2021,35,42,2021-10-24,6.0,24.0,66.0,4.0,0.0,374.0,72.0,4.0
UT,2021,36,43,2021-10-31,6.0,21.0,69.0,4.0,0.0,377.0,75.0,4.0
UT,2022,16,23,2022-06-12,7.0,40.0,53.0,0.0,0.0,367.0,60.0,0.0
UT,2022,17,24,2022-06-19,11.0,34.0,52.0,3.0,0.0,371.0,63.0,3.0
UT,2022,18,25,2022-06-26,8.0,42.0,45.0,5.0,0.0,356.0,53.0,5.0
UT,2022,19,26,2022-07-03,8.0,48.0,39.0,5.0,0.0,350.0,47.0,5.0
UT,2022,20,27,2022-07-10,14.0,44.0,41.0,1.0,0.0,368.0,55.0,1.0
UT,2022,21,28,2022-07-17,8.0,36.0,53.0,3.0,0.0,366.0,61.0,3.0
UT,2022,22,29,2022-07-24,8.0,35.0,50.0,7.0,0.0,359.0,58.0,7.0
UT,2022,23,30,2022-07-31,14.0,28.0,50.0,8.0,0.0,370.0,64.0,8.0
UT,2022,24,31,2022-08-07,15.0,27.0,50.0,8.0,0.0,372.0,65.0,8.0
UT,2022,25,32,2022-08-14,13.0,32.0,49.0,6.0,0.0,369.0,62.0,6.0
UT,2022,26,33,2022-08-21,4.0,40.0,48.0,8.0,0.0,348.0,52.0,8.0
UT,2022,27,34,2022-08-28,10.0,31.0,54.0,5.0,0.0,369.0,64.0,5.0
UT,2022,28,35,2022-09-04,12.0,28.0,57.0,3.0,0.0,378.0,69.0,3.0
UT,2022,29,36,2022-09-11,13.0,27.0,57.0,3.0,0.0,380.0,70.0,3.0
UT,2022,30,37,2022-09-18,7.0,25.0,66.0,2.0,0.0,378.0,73.0,2.0
UT,2022,31,38,2022-09-25,7.0,33.0,57.0,3.0,0.0,368.0,64.0,3.0
UT,2022,32,39,2022-10-02,16.0,31.0,48.0,5.0,0.0,375.0,64.0,5.0
UT,2022,33,40,2022-10-09,8.0,34.0,55.0,3.0,0.0,368.0,63.0,3.0
UT,2022,34,41,2022-10-16,14.0,25.0,58.0,3.0,0.0,383.0,72.0,3.0
UT,2022,35,42,2022-10-23,10.0,32.0,52.0,6.0,0.0,366.0,62.0,6.0
UT,2022,36,43,2022-10-30,18.0,27.0,50.0,5.0,0.0,381.0,68.0,5.0
UT,2022,37,44,2022-11-06,12.0,32.0,50.0,6.0,0.0,368.0,62.0,6.0
UT,2023,16,23,2023-06-11,5.0,21.0,70.0,3.0,1.0,375.0,75.0,4.0
UT,2023,17,24,2023-06-18,5.0,25.0,65.0,3.0,2.0,368.0,70.0,5.0
UT,2023,18,25,2023-06-25,10.0,16.0,73.0,1.0,0.0,392.0,83.0,1.0
UT,2023,19,26,2023-07-02,7.0,24.0,63.0,5.0,1.0,370.0,70.0,6.0
UT,2023,20,27,2023-07-09,6.0,31.0,59.0,3.0,1.0,366.0,65.0,4.0
UT,2023,21,28,2023-07-16,7.0,31.0,58.0,3.0,1.0,367.0,65.0,4.0
UT,2023,22,29,2023-07-23,15.0,27.0,56.0,2.0,0.0,384.0,71.0,2.0
UT,2023,23,30,2023-07-30,10.0,24.0,65.0,1.0,0.0,384.0,75.0,1.0
UT,2023,24,31,2023-08-06,9.0,29.0,58.0,4.0,0.0,372.0,67.0,4.0
UT,2023,25,32,2023-08-13,9.0,28.0,57.0,2.0,4.0,365.0,66.0,6.0
UT,2023,26,33,2023-08-20,12.0,26.0,58.0,0.0,4.0,374.0,70.0,4.0
UT,2023,27,34,2023-08-27,15.0,32.0,49.0,0.0,4.0,371.0,64.0,4.0
UT,2023,28,35,2023-09-03,10.0,32.0,53.0,1.0,4.0,364.0,63.0,5.0
UT,2023,29,36,2023-09-10,13.0,26.0,56.0,1.0,4.0,373.0,69.0,5.0
UT,2023,30,37,2023-09-17,20.0,26.0,53.0,1.0,0.0,392.0,73.0,1.0
UT,2023,31,38,2023-09-24,13.0,26.0,60.0,1.0,0.0,385.0,73.0,1.0
UT,2023,32,39,2023-10-01,17.0,25.0,54.0,1.0,3.0,381.0,71.0,4.0
UT,2023,33,40,2023-10-08,21.0,27.0,48.0,0.0,4.0,382.0,69.0,4.0
UT,2023,34,41,2023-10-15,18.0,23.0,57.0,1.0,1.0,390.0,75.0,2.0
UT,2023,35,42,2023-10-22,16.0,21.0,63.0,0.0,0.0,395.0,79.0,0.0
UT,2023,36,43,2023-10-29,17.0,20.0,62.0,1.0,0.0,395.0,79.0,1.0
UT,2024,17,24,2024-06-16,9.0,7.0,84.0,0.0,0.0,402.0,93.0,0.0
UT,2024,18,25,2024-06-23,5.0,15.0,75.0,5.0,0.0,380.0,80.0,5.0
UT,2024,19,26,2024-06-30,8.0,13.0,78.0,1.0,0.0,393.0,86.0,1.0
UT,2024,20,27,2024-07-07,10.0,12.0,77.0,1.0,0.0,396.0,87.0,1.0
UT,2024,21,28,2024-07-14,5.0,19.0,75.0,1.0,0.0,384.0,80.0,1.0
UT,2024,22,29,2024-07-21,5.0,25.0,67.0,3.0,0.0,374.0,72.0,3.0
UT,2024,23,30,2024-07-28,2.0,29.0,68.0,1.0,0.0,371.0,70.0,1.0
UT,2024,24,31,2024-08-04,1.0,20.0,77.0,1.0,1.0,376.0,78.0,2.0
UT,2024,25,32,2024-08-11,1.0,19.0,80.0,0.0,0.0,382.0,81.0,0.0
UT,2024,26,33,2024-08-18,1.0,20.0,77.0,1.0,1.0,376.0,78.0,2.0
UT,2024,27,34,2024-08-25,1.0,20.0,77.0,1.0,1.0,376.0,78.0,2.0
UT,2024,28,35,2024-09-01,3.0,27.0,70.0,0.0,0.0,376.0,73.0,0.0
UT,2024,29,36,2024-09-08,4.0,28.0,67.0,1.0,0.0,374.0,71.0,1.0
UT,2024,30,37,2024-09-15,5.0,25.0,70.0,0.0,0.0,380.0,75.0,0.0
UT,2024,31,38,2024-09-22,8.0,21.0,69.0,1.0,1.0,382.0,77.0,2.0
UT,2024,32,39,2024-09-29,10.0,19.0,71.0,0.0,0.0,391.0,81.0,0.0
UT,2024,33,40,2024-10-06,12.0,11.0,75.0,1.0,1.0,396.0,87.0,2.0
UT,2024,34,41,2024-10-13,12.0,18.0,68.0,2.0,0.0,390.0,80.0,2.0
UT,2024,35,42,2024-10-20,19.0,20.0,59.0,2.0,0.0,395.0,78.0,2.0
UT,2025,14,21,2025-05-25,9.0,9.0,81.0,1.0,0.0,398.0,90.0,1.0
UT,2025,17,24,2025-06-15,23.0,23.0,53.0,1.0,0.0,398.0,76.0,1.0
UT,2025,18,25,2025-06-22,32.0,17.0,51.0,0.0,0.0,415.0,83.0,0.0
UT,2025,19,26,2025-06-29,27.0,13.0,60.0,0.0,0.0,414.0,87.0,0.0
UT,2025,20,27,2025-07-06,27.0,13.0,60.0,0.0,0.0,414.0,87.0,0.0
UT,2025,21,28,2025-07-13,30.0,5.0,65.0,0.0,0.0,425.0,95.0,0.0
UT,2025,22,29,2025-07-20,36.0,2.0,62.0,0.0,0.0,434.0,98.0,0.0
UT,2025,23,30,2025-07-27,28.0,7.0,65.0,0.0,0.0,421.0,93.0,0.0
UT,2025,24,31,2025-08-03,19.0,9.0,72.0,0.0,0.0,410.0,91.0,0.0
UT,2025,25,32,2025-08-10,15.0,5.0,80.0,0.0,0.0,410.0,95.0,0.0
UT,2025,26,33,2025-08-17,10.0,5.0,85.0,0.0,0.0,405.0,95.0,0.0
UT,2025,27,34,2025-08-24,12.0,11.0,77.0,0.0,0.0,401.0,89.0,0.0
UT,2025,28,35,2025-08-31,10.0,4.0,86.0,0.0,0.0,406.0,96.0,0.0
UT,2025,29,36,2025-09-07,10.0,0.0,90.0,0.0,0.0,410.0,100.0,0.0
UT,2025,30,37,2025-09-14,5.0,0.0,95.0,0.0,0.0,405.0,100.0,0.0
UT,2025,31,38,2025-09-21,8.0,6.0,86.0,0.0,0.0,402.0,94.0,0.0
UT,2025,32,39,2025-09-28,7.0,10.0,83.0,0.0,0.0,397.0,90.0,0.0
VA,2016,13,20,2016-05-22,3.0,43.0,37.0,15.0,2.0,324.0,40.0,17.0
VA,2016,14,21,2016-05-29,3.0,41.0,40.0,14.0,2.0,328.0,43.0,16.0
VA,2016,15,22,2016-06-05,7.0,38.0,42.0,11.0,2.0,341.0,49.0,13.0
VA,2016,16,23,2016-06-12,12.0,32.0,46.0,9.0,1.0,359.0,58.0,10.0
VA,2016,17,24,2016-06-19,14.0,30.0,46.0,9.0,1.0,363.0,60.0,10.0
VA,2016,18,25,2016-06-26,9.0,27.0,55.0,8.0,1.0,363.0,64.0,9.0
VA,2016,19,26,2016-07-03,12.0,23.0,59.0,5.0,1.0,376.0,71.0,6.0
VA,2016,20,27,2016-07-10,13.0,23.0,58.0,5.0,1.0,377.0,71.0,6.0
VA,2016,21,28,2016-07-17,13.0,22.0,59.0,5.0,1.0,378.0,72.0,6.0
VA,2016,22,29,2016-07-24,10.0,25.0,57.0,7.0,1.0,368.0,67.0,8.0
VA,2016,23,30,2016-07-31,11.0,30.0,50.0,7.0,2.0,361.0,61.0,9.0
VA,2016,24,31,2016-08-07,10.0,31.0,51.0,6.0,2.0,361.0,61.0,8.0
VA,2016,25,32,2016-08-14,14.0,31.0,47.0,6.0,2.0,365.0,61.0,8.0
VA,2016,26,33,2016-08-21,16.0,30.0,47.0,5.0,2.0,370.0,63.0,7.0
VA,2016,27,34,2016-08-28,16.0,32.0,46.0,4.0,2.0,370.0,62.0,6.0
VA,2016,28,35,2016-09-04,17.0,31.0,45.0,5.0,2.0,370.0,62.0,7.0
VA,2016,29,36,2016-09-11,13.0,32.0,49.0,5.0,1.0,368.0,62.0,6.0
VA,2016,30,37,2016-09-18,12.0,36.0,44.0,7.0,1.0,359.0,56.0,8.0
VA,2016,31,38,2016-09-25,13.0,36.0,44.0,6.0,1.0,362.0,57.0,7.0
VA,2017,11,18,2017-05-07,10.0,5.0,85.0,0.0,0.0,405.0,95.0,0.0
VA,2017,12,19,2017-05-14,5.0,12.0,80.0,3.0,0.0,387.0,85.0,3.0
VA,2017,13,20,2017-05-21,6.0,29.0,59.0,6.0,0.0,365.0,65.0,6.0
VA,2017,14,21,2017-05-28,11.0,24.0,60.0,5.0,0.0,377.0,71.0,5.0
VA,2017,15,22,2017-06-04,14.0,17.0,65.0,4.0,0.0,389.0,79.0,4.0
VA,2017,16,23,2017-06-11,11.0,22.0,62.0,5.0,0.0,379.0,73.0,5.0
VA,2017,17,24,2017-06-18,8.0,28.0,60.0,3.0,1.0,371.0,68.0,4.0
VA,2017,18,25,2017-06-25,12.0,21.0,65.0,2.0,0.0,387.0,77.0,2.0
VA,2017,19,26,2017-07-02,9.0,23.0,61.0,5.0,2.0,370.0,70.0,7.0
VA,2017,20,27,2017-07-09,10.0,23.0,58.0,6.0,3.0,366.0,68.0,9.0
VA,2017,21,28,2017-07-16,9.0,27.0,54.0,7.0,3.0,359.0,63.0,10.0
VA,2017,22,29,2017-07-23,4.0,29.0,45.0,15.0,7.0,324.0,49.0,22.0
VA,2017,23,30,2017-07-30,5.0,36.0,35.0,16.0,8.0,313.0,40.0,24.0
VA,2017,24,31,2017-08-06,9.0,27.0,41.0,15.0,8.0,328.0,50.0,23.0
VA,2017,25,32,2017-08-13,8.0,33.0,39.0,16.0,4.0,331.0,47.0,20.0
VA,2017,26,33,2017-08-20,7.0,29.0,44.0,15.0,5.0,333.0,51.0,20.0
VA,2017,27,34,2017-08-27,10.0,27.0,53.0,9.0,1.0,362.0,63.0,10.0
VA,2017,28,35,2017-09-03,14.0,23.0,56.0,6.0,1.0,376.0,70.0,7.0
VA,2017,29,36,2017-09-10,14.0,32.0,47.0,7.0,0.0,368.0,61.0,7.0
VA,2017,30,37,2017-09-17,14.0,30.0,45.0,10.0,1.0,361.0,59.0,11.0
VA,2018,12,19,2018-05-13,7.0,38.0,55.0,0.0,0.0,369.0,62.0,0.0
VA,2018,13,20,2018-05-20,9.0,29.0,57.0,5.0,0.0,370.0,66.0,5.0
VA,2018,14,21,2018-05-27,8.0,20.0,66.0,5.0,1.0,375.0,74.0,6.0
VA,2018,15,22,2018-06-03,6.0,21.0,64.0,6.0,3.0,364.0,70.0,9.0
VA,2018,16,23,2018-06-10,5.0,26.0,56.0,9.0,4.0,349.0,61.0,13.0
VA,2018,17,24,2018-06-17,14.0,24.0,54.0,7.0,1.0,373.0,68.0,8.0
VA,2018,18,25,2018-06-24,18.0,22.0,51.0,7.0,2.0,376.0,69.0,9.0
VA,2018,19,26,2018-07-01,19.0,19.0,55.0,6.0,1.0,385.0,74.0,7.0
VA,2018,20,27,2018-07-08,15.0,25.0,52.0,7.0,1.0,373.0,67.0,8.0
VA,2018,21,28,2018-07-15,8.0,35.0,47.0,9.0,1.0,352.0,55.0,10.0
VA,2018,22,29,2018-07-22,13.0,28.0,49.0,9.0,1.0,364.0,62.0,10.0
VA,2018,23,30,2018-07-29,5.0,28.0,58.0,8.0,1.0,358.0,63.0,9.0
VA,2018,24,31,2018-08-05,5.0,21.0,67.0,6.0,1.0,369.0,72.0,7.0
VA,2018,25,32,2018-08-12,5.0,22.0,66.0,5.0,2.0,367.0,71.0,7.0
VA,2018,26,33,2018-08-19,5.0,27.0,57.0,8.0,3.0,353.0,62.0,11.0
VA,2018,27,34,2018-08-26,8.0,26.0,56.0,7.0,3.0,359.0,64.0,10.0
VA,2018,28,35,2018-09-02,7.0,22.0,65.0,4.0,2.0,371.0,72.0,6.0
VA,2018,29,36,2018-09-09,6.0,19.0,71.0,3.0,1.0,378.0,77.0,4.0
VA,2018,30,37,2018-09-16,6.0,24.0,62.0,7.0,1.0,365.0,68.0,8.0
VA,2019,12,19,2019-05-12,4.0,33.0,61.0,1.0,1.0,366.0,65.0,2.0
VA,2019,13,20,2019-05-19,2.0,27.0,70.0,1.0,0.0,373.0,72.0,1.0
VA,2019,14,21,2019-05-26,3.0,18.0,78.0,1.0,0.0,383.0,81.0,1.0
VA,2019,15,22,2019-06-02,2.0,24.0,69.0,4.0,1.0,367.0,71.0,5.0
VA,2019,16,23,2019-06-09,11.0,18.0,68.0,2.0,1.0,386.0,79.0,3.0
VA,2019,17,24,2019-06-16,10.0,24.0,65.0,1.0,0.0,384.0,75.0,1.0
VA,2019,18,25,2019-06-23,14.0,27.0,58.0,1.0,0.0,385.0,72.0,1.0
VA,2019,19,26,2019-06-30,12.0,28.0,56.0,4.0,0.0,376.0,68.0,4.0
VA,2019,20,27,2019-07-07,13.0,28.0,57.0,2.0,0.0,381.0,70.0,2.0
VA,2019,21,28,2019-07-14,17.0,27.0,50.0,6.0,0.0,378.0,67.0,6.0
VA,2019,22,29,2019-07-21,13.0,24.0,56.0,6.0,1.0,374.0,69.0,7.0
VA,2019,23,30,2019-07-28,14.0,26.0,53.0,6.0,1.0,373.0,67.0,7.0
VA,2019,24,31,2019-08-04,5.0,31.0,55.0,9.0,0.0,356.0,60.0,9.0
VA,2019,25,32,2019-08-11,10.0,32.0,51.0,5.0,2.0,362.0,61.0,7.0
VA,2019,26,33,2019-08-18,9.0,30.0,57.0,4.0,0.0,371.0,66.0,4.0
VA,2019,27,34,2019-08-25,13.0,27.0,54.0,5.0,1.0,373.0,67.0,6.0
VA,2019,28,35,2019-09-01,9.0,29.0,53.0,7.0,2.0,360.0,62.0,9.0
VA,2019,29,36,2019-09-08,15.0,28.0,50.0,5.0,2.0,371.0,65.0,7.0
VA,2020,13,20,2020-05-17,1.0,35.0,51.0,10.0,3.0,337.0,52.0,13.0
VA,2020,14,21,2020-05-24,1.0,37.0,57.0,5.0,0.0,354.0,58.0,5.0
VA,2020,15,22,2020-05-31,1.0,31.0,63.0,5.0,0.0,360.0,64.0,5.0
VA,2020,16,23,2020-06-07,2.0,30.0,61.0,6.0,1.0,357.0,63.0,7.0
VA,2020,17,24,2020-06-14,1.0,28.0,67.0,4.0,0.0,365.0,68.0,4.0
VA,2020,18,25,2020-06-21,5.0,24.0,66.0,4.0,1.0,370.0,71.0,5.0
VA,2020,19,26,2020-06-28,3.0,29.0,64.0,3.0,1.0,365.0,67.0,4.0
VA,2020,20,27,2020-07-05,3.0,28.0,64.0,4.0,1.0,364.0,67.0,5.0
VA,2020,21,28,2020-07-12,2.0,37.0,42.0,14.0,5.0,322.0,44.0,19.0
VA,2020,22,29,2020-07-19,2.0,33.0,33.0,21.0,11.0,294.0,35.0,32.0
VA,2020,23,30,2020-07-26,2.0,39.0,29.0,22.0,8.0,295.0,31.0,30.0
VA,2020,24,31,2020-08-02,2.0,39.0,20.0,24.0,15.0,270.0,22.0,39.0
VA,2020,25,32,2020-08-09,1.0,32.0,29.0,23.0,15.0,278.0,30.0,38.0
VA,2020,26,33,2020-08-16,1.0,31.0,38.0,20.0,10.0,300.0,39.0,30.0
VA,2020,27,34,2020-08-23,2.0,31.0,29.0,24.0,14.0,281.0,31.0,38.0
VA,2020,28,35,2020-08-30,1.0,28.0,31.0,25.0,15.0,278.0,32.0,40.0
VA,2020,29,36,2020-09-06,2.0,31.0,29.0,23.0,15.0,280.0,31.0,38.0
VA,2020,30,37,2020-09-13,1.0,31.0,30.0,24.0,14.0,280.0,31.0,38.0
VA,2020,31,38,2020-09-20,2.0,28.0,37.0,20.0,13.0,295.0,39.0,33.0
VA,2020,32,39,2020-09-27,2.0,28.0,42.0,16.0,12.0,306.0,44.0,28.0
VA,2021,12,19,2021-05-16,7.0,29.0,63.0,1.0,0.0,376.0,70.0,1.0
VA,2021,13,20,2021-05-23,5.0,33.0,54.0,8.0,0.0,356.0,59.0,8.0
VA,2021,14,21,2021-05-30,2.0,38.0,51.0,9.0,0.0,346.0,53.0,9.0
VA,2021,15,22,2021-06-06,5.0,35.0,55.0,4.0,1.0,359.0,60.0,5.0
VA,2021,16,23,2021-06-13,6.0,27.0,61.0,6.0,0.0,367.0,67.0,6.0
VA,2021,17,24,2021-06-20,9.0,19.0,67.0,4.0,1.0,379.0,76.0,5.0
VA,2021,18,25,2021-06-27,8.0,28.0,58.0,5.0,1.0,367.0,66.0,6.0
VA,2021,19,26,2021-07-04,9.0,28.0,55.0,7.0,1.0,364.0,64.0,8.0
VA,2021,20,27,2021-07-11,11.0,24.0,59.0,5.0,1.0,374.0,70.0,6.0
VA,2021,21,28,2021-07-18,11.0,26.0,55.0,8.0,0.0,369.0,66.0,8.0
VA,2021,22,29,2021-07-25,19.0,26.0,48.0,7.0,0.0,379.0,67.0,7.0
VA,2021,23,30,2021-08-01,19.0,21.0,57.0,3.0,0.0,392.0,76.0,3.0
VA,2021,24,31,2021-08-08,14.0,27.0,48.0,9.0,2.0,363.0,62.0,11.0
VA,2021,25,32,2021-08-15,5.0,26.0,45.0,14.0,10.0,321.0,50.0,24.0
VA,2021,26,33,2021-08-22,5.0,31.0,36.0,12.0,16.0,302.0,41.0,28.0
VA,2021,27,34,2021-08-29,10.0,29.0,45.0,8.0,8.0,341.0,55.0,16.0
VA,2021,28,35,2021-09-05,6.0,28.0,55.0,8.0,3.0,353.0,61.0,11.0
VA,2021,29,36,2021-09-12,6.0,27.0,53.0,7.0,7.0,344.0,59.0,14.0
VA,2021,30,37,2021-09-19,4.0,24.0,58.0,8.0,6.0,346.0,62.0,14.0
VA,2021,31,38,2021-09-26,11.0,25.0,54.0,10.0,0.0,366.0,65.0,10.0
VA,2022,12,19,2022-05-15,3.0,19.0,67.0,10.0,1.0,361.0,70.0,11.0
VA,2022,13,20,2022-05-22,11.0,13.0,66.0,10.0,0.0,378.0,77.0,10.0
VA,2022,14,21,2022-05-29,13.0,11.0,75.0,1.0,0.0,400.0,88.0,1.0
VA,2022,15,22,2022-06-05,4.0,16.0,79.0,1.0,0.0,386.0,83.0,1.0
VA,2022,16,23,2022-06-12,4.0,20.0,70.0,5.0,1.0,371.0,74.0,6.0
VA,2022,17,24,2022-06-19,2.0,23.0,74.0,1.0,0.0,377.0,76.0,1.0
VA,2022,18,25,2022-06-26,10.0,17.0,72.0,1.0,0.0,391.0,82.0,1.0
VA,2022,19,26,2022-07-03,5.0,21.0,72.0,2.0,0.0,380.0,77.0,2.0
VA,2022,20,27,2022-07-10,5.0,30.0,58.0,6.0,1.0,360.0,63.0,7.0
VA,2022,21,28,2022-07-17,8.0,24.0,65.0,2.0,1.0,377.0,73.0,3.0
VA,2022,22,29,2022-07-24,3.0,23.0,72.0,2.0,0.0,376.0,75.0,2.0
VA,2022,23,30,2022-07-31,6.0,28.0,63.0,3.0,0.0,372.0,69.0,3.0
VA,2022,24,31,2022-08-07,15.0,24.0,60.0,1.0,0.0,389.0,75.0,1.0
VA,2022,25,32,2022-08-14,13.0,19.0,67.0,1.0,0.0,392.0,80.0,1.0
VA,2022,26,33,2022-08-21,12.0,16.0,68.0,2.0,2.0,386.0,80.0,4.0
VA,2022,27,34,2022-08-28,15.0,20.0,61.0,3.0,1.0,386.0,76.0,4.0
VA,2022,28,35,2022-09-04,17.0,21.0,57.0,4.0,1.0,385.0,74.0,5.0
VA,2022,29,36,2022-09-11,23.0,16.0,57.0,3.0,1.0,398.0,80.0,4.0
VA,2022,30,37,2022-09-18,22.0,13.0,63.0,2.0,0.0,405.0,85.0,2.0
VA,2023,12,19,2023-05-14,3.0,28.0,66.0,3.0,0.0,369.0,69.0,3.0
VA,2023,13,20,2023-05-21,1.0,31.0,68.0,0.0,0.0,370.0,69.0,0.0
VA,2023,14,21,2023-05-28,1.0,22.0,76.0,1.0,0.0,377.0,77.0,1.0
VA,2023,15,22,2023-06-04,3.0,26.0,68.0,2.0,1.0,370.0,71.0,3.0
VA,2023,16,23,2023-06-11,2.0,35.0,59.0,4.0,0.0,359.0,61.0,4.0
VA,2023,17,24,2023-06-18,2.0,39.0,50.0,9.0,0.0,345.0,52.0,9.0
VA,2023,18,25,2023-06-25,4.0,36.0,50.0,10.0,0.0,348.0,54.0,10.0
VA,2023,19,26,2023-07-02,5.0,32.0,58.0,5.0,0.0,363.0,63.0,5.0
VA,2023,20,27,2023-07-09,5.0,25.0,67.0,3.0,0.0,374.0,72.0,3.0
VA,2023,21,28,2023-07-16,11.0,17.0,62.0,9.0,1.0,373.0,73.0,10.0
VA,2023,22,29,2023-07-23,9.0,23.0,62.0,5.0,1.0,373.0,71.0,6.0
VA,2023,23,30,2023-07-30,4.0,31.0,54.0,8.0,3.0,348.0,58.0,11.0
VA,2023,24,31,2023-08-06,12.0,26.0,59.0,2.0,1.0,379.0,71.0,3.0
VA,2023,25,32,2023-08-13,13.0,25.0,55.0,5.0,2.0,372.0,68.0,7.0
VA,2023,26,33,2023-08-20,10.0,24.0,47.0,11.0,8.0,340.0,57.0,19.0
VA,2023,27,34,2023-08-27,11.0,19.0,50.0,10.0,10.0,342.0,61.0,20.0
VA,2023,28,35,2023-09-03,7.0,23.0,56.0,11.0,3.0,353.0,63.0,14.0
VA,2023,29,36,2023-09-10,6.0,21.0,62.0,8.0,3.0,360.0,68.0,11.0
VA,2023,30,37,2023-09-17,9.0,23.0,56.0,7.0,5.0,357.0,65.0,12.0
VA,2024,13,20,2024-05-19,14.0,18.0,65.0,2.0,1.0,389.0,79.0,3.0
VA,2024,14,21,2024-05-26,5.0,17.0,74.0,3.0,1.0,379.0,79.0,4.0
VA,2024,15,22,2024-06-02,5.0,18.0,74.0,2.0,1.0,380.0,79.0,3.0
VA,2024,16,23,2024-06-09,7.0,12.0,78.0,2.0,1.0,388.0,85.0,3.0
VA,2024,17,24,2024-06-16,5.0,21.0,69.0,3.0,2.0,372.0,74.0,5.0
VA,2024,18,25,2024-06-23,0.0,43.0,20.0,30.0,7.0,276.0,20.0,37.0
VA,2024,19,26,2024-06-30,0.0,41.0,21.0,22.0,16.0,267.0,21.0,38.0
VA,2024,20,27,2024-07-07,0.0,40.0,16.0,31.0,13.0,259.0,16.0,44.0
VA,2024,21,28,2024-07-14,1.0,31.0,14.0,40.0,14.0,248.0,15.0,54.0
